"run_init_utc","valid_time_utc","forecast_hour","filename","extension","url","local_path","success","attempts","remote_bytes","local_bytes","error"
"2026-03-04 00:00:00","2026-03-05 02:00:00",26,"WRF_cpt_07KM_2026030400_2026030502.grib2.idx","grib2.idx","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030502.grib2.idx","data/WRF_downloads/20260304/h026/WRF_cpt_07KM_2026030400_2026030502.grib2.idx",TRUE,1,2448,2448,NA
"2026-03-04 00:00:00","2026-03-05 03:00:00",27,"WRF_cpt_07KM_2026030400_2026030503.ctl","ctl","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030503.ctl","data/WRF_downloads/20260304/h027/WRF_cpt_07KM_2026030400_2026030503.ctl",TRUE,1,7930,7930,NA
"2026-03-04 00:00:00","2026-03-05 03:00:00",27,"WRF_cpt_07KM_2026030400_2026030503.grib2","grib2","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030503.grib2","data/WRF_downloads/20260304/h027/WRF_cpt_07KM_2026030400_2026030503.grib2",TRUE,1,208360957,208360957,NA
"2026-03-04 00:00:00","2026-03-05 03:00:00",27,"WRF_cpt_07KM_2026030400_2026030503.grib2.idx","grib2.idx","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030503.grib2.idx","data/WRF_downloads/20260304/h027/WRF_cpt_07KM_2026030400_2026030503.grib2.idx",TRUE,1,2448,2448,NA
"2026-03-04 00:00:00","2026-03-05 04:00:00",28,"WRF_cpt_07KM_2026030400_2026030504.ctl","ctl","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030504.ctl","data/WRF_downloads/20260304/h028/WRF_cpt_07KM_2026030400_2026030504.ctl",TRUE,1,7930,7930,NA
"2026-03-04 00:00:00","2026-03-05 04:00:00",28,"WRF_cpt_07KM_2026030400_2026030504.grib2","grib2","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030504.grib2","data/WRF_downloads/20260304/h028/WRF_cpt_07KM_2026030400_2026030504.grib2",TRUE,1,208302291,208302291,NA
"2026-03-04 00:00:00","2026-03-05 04:00:00",28,"WRF_cpt_07KM_2026030400_2026030504.grib2.idx","grib2.idx","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030504.grib2.idx","data/WRF_downloads/20260304/h028/WRF_cpt_07KM_2026030400_2026030504.grib2.idx",TRUE,1,2448,2448,NA
"2026-03-04 00:00:00","2026-03-05 05:00:00",29,"WRF_cpt_07KM_2026030400_2026030505.ctl","ctl","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030505.ctl","data/WRF_downloads/20260304/h029/WRF_cpt_07KM_2026030400_2026030505.ctl",TRUE,1,7930,7930,NA
"2026-03-04 00:00:00","2026-03-05 05:00:00",29,"WRF_cpt_07KM_2026030400_2026030505.grib2","grib2","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030505.grib2","data/WRF_downloads/20260304/h029/WRF_cpt_07KM_2026030400_2026030505.grib2",TRUE,1,209086667,209086667,NA
"2026-03-04 00:00:00","2026-03-05 05:00:00",29,"WRF_cpt_07KM_2026030400_2026030505.grib2.idx","grib2.idx","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030505.grib2.idx","data/WRF_downloads/20260304/h029/WRF_cpt_07KM_2026030400_2026030505.grib2.idx",TRUE,1,2448,2448,NA
"2026-03-04 00:00:00","2026-03-05 06:00:00",30,"WRF_cpt_07KM_2026030400_2026030506.ctl","ctl","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030506.ctl","data/WRF_downloads/20260304/h030/WRF_cpt_07KM_2026030400_2026030506.ctl",TRUE,1,7930,7930,NA
"2026-03-04 00:00:00","2026-03-05 06:00:00",30,"WRF_cpt_07KM_2026030400_2026030506.grib2","grib2","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030506.grib2","data/WRF_downloads/20260304/h030/WRF_cpt_07KM_2026030400_2026030506.grib2",TRUE,1,209175281,209175281,NA
"2026-03-04 00:00:00","2026-03-05 06:00:00",30,"WRF_cpt_07KM_2026030400_2026030506.grib2.idx","grib2.idx","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030506.grib2.idx","data/WRF_downloads/20260304/h030/WRF_cpt_07KM_2026030400_2026030506.grib2.idx",TRUE,1,2448,2448,NA
"2026-03-04 00:00:00","2026-03-05 07:00:00",31,"WRF_cpt_07KM_2026030400_2026030507.ctl","ctl","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030507.ctl","data/WRF_downloads/20260304/h031/WRF_cpt_07KM_2026030400_2026030507.ctl",TRUE,1,7930,7930,NA
"2026-03-04 00:00:00","2026-03-05 07:00:00",31,"WRF_cpt_07KM_2026030400_2026030507.grib2","grib2","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030507.grib2","data/WRF_downloads/20260304/h031/WRF_cpt_07KM_2026030400_2026030507.grib2",TRUE,1,208699926,208699926,NA
"2026-03-04 00:00:00","2026-03-05 07:00:00",31,"WRF_cpt_07KM_2026030400_2026030507.grib2.idx","grib2.idx","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030507.grib2.idx","data/WRF_downloads/20260304/h031/WRF_cpt_07KM_2026030400_2026030507.grib2.idx",TRUE,1,2448,2448,NA
"2026-03-04 00:00:00","2026-03-05 08:00:00",32,"WRF_cpt_07KM_2026030400_2026030508.ctl","ctl","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030508.ctl","data/WRF_downloads/20260304/h032/WRF_cpt_07KM_2026030400_2026030508.ctl",TRUE,1,7930,7930,NA
"2026-03-04 00:00:00","2026-03-05 08:00:00",32,"WRF_cpt_07KM_2026030400_2026030508.grib2","grib2","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030508.grib2","data/WRF_downloads/20260304/h032/WRF_cpt_07KM_2026030400_2026030508.grib2",TRUE,1,209161737,209161737,NA
"2026-03-04 00:00:00","2026-03-05 08:00:00",32,"WRF_cpt_07KM_2026030400_2026030508.grib2.idx","grib2.idx","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030508.grib2.idx","data/WRF_downloads/20260304/h032/WRF_cpt_07KM_2026030400_2026030508.grib2.idx",TRUE,1,2448,2448,NA
"2026-03-04 00:00:00","2026-03-05 09:00:00",33,"WRF_cpt_07KM_2026030400_2026030509.ctl","ctl","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030509.ctl","data/WRF_downloads/20260304/h033/WRF_cpt_07KM_2026030400_2026030509.ctl",TRUE,1,7930,7930,NA
"2026-03-04 00:00:00","2026-03-05 09:00:00",33,"WRF_cpt_07KM_2026030400_2026030509.grib2","grib2","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030509.grib2","data/WRF_downloads/20260304/h033/WRF_cpt_07KM_2026030400_2026030509.grib2",TRUE,1,210979006,210979006,NA
"2026-03-04 00:00:00","2026-03-05 09:00:00",33,"WRF_cpt_07KM_2026030400_2026030509.grib2.idx","grib2.idx","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030509.grib2.idx","data/WRF_downloads/20260304/h033/WRF_cpt_07KM_2026030400_2026030509.grib2.idx",TRUE,1,2448,2448,NA
"2026-03-04 00:00:00","2026-03-05 10:00:00",34,"WRF_cpt_07KM_2026030400_2026030510.ctl","ctl","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030510.ctl","data/WRF_downloads/20260304/h034/WRF_cpt_07KM_2026030400_2026030510.ctl",TRUE,1,7930,7930,NA
"2026-03-04 00:00:00","2026-03-05 10:00:00",34,"WRF_cpt_07KM_2026030400_2026030510.grib2","grib2","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030510.grib2","data/WRF_downloads/20260304/h034/WRF_cpt_07KM_2026030400_2026030510.grib2",TRUE,1,211008292,211008292,NA
"2026-03-04 00:00:00","2026-03-05 10:00:00",34,"WRF_cpt_07KM_2026030400_2026030510.grib2.idx","grib2.idx","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030510.grib2.idx","data/WRF_downloads/20260304/h034/WRF_cpt_07KM_2026030400_2026030510.grib2.idx",TRUE,1,2448,2448,NA
"2026-03-04 00:00:00","2026-03-05 11:00:00",35,"WRF_cpt_07KM_2026030400_2026030511.ctl","ctl","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030511.ctl","data/WRF_downloads/20260304/h035/WRF_cpt_07KM_2026030400_2026030511.ctl",TRUE,1,7930,7930,NA
"2026-03-04 00:00:00","2026-03-05 11:00:00",35,"WRF_cpt_07KM_2026030400_2026030511.grib2","grib2","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030511.grib2","data/WRF_downloads/20260304/h035/WRF_cpt_07KM_2026030400_2026030511.grib2",TRUE,1,210618164,210618164,NA
"2026-03-04 00:00:00","2026-03-05 11:00:00",35,"WRF_cpt_07KM_2026030400_2026030511.grib2.idx","grib2.idx","https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/04/00/WRF_cpt_07KM_2026030400_2026030511.grib2.idx","data/WRF_downloads/20260304/h035/WRF_cpt_07KM_2026030400_2026030511.grib2.idx",TRUE,1,2448,2448,NA
